year_month,date,product,region,customer_segment,customer_id,revenue,cogs,opex,gross_profit,operating_income,n_customers,active_subscriptions,churned_count,new_subscriptions,subscription_status,revenue_type
2023-01,2023-01-01,Custom,APAC,Enterprise,Custom_APAC_Enterprise_0,422077.5,154774.62,108777.19,267302.88,158525.69,455,393,68,49,new,subscription
2023-01,2023-01-01,Custom,LATAM,Startup,Custom_LATAM_Startup_0,441839.05,167120.56,113420.8,274718.49,161297.69,498,362,57,126,new,subscription
2023-01,2023-01-01,Custom,LATAM,SMB,Custom_LATAM_SMB_0,455619.04,176684.11,105575.85,278934.94,173359.09,374,338,23,78,active,subscription
2023-01,2023-01-01,Custom,LATAM,Mid-Market,Custom_LATAM_Mid-Market_0,214907.69,72986.36,57927.66,141921.33,83993.66,325,272,35,67,active,subscription
2023-01,2023-01-01,Custom,LATAM,Enterprise,Custom_LATAM_Enterprise_0,314177.77,99545.48,83023.86,214632.29,131608.43,459,374,40,125,active,subscription
2023-01,2023-01-01,Custom,INDIA,Startup,Custom_INDIA_Startup_0,61538.93,20561.68,14647.47,40977.25,26329.78,491,408,36,95,active,subscription
2023-01,2023-01-01,Custom,INDIA,SMB,Custom_INDIA_SMB_0,386094.07,143452.9,97343.36,242641.17,145297.82,30,22,1,6,churned,subscription
2023-01,2023-01-01,Custom,INDIA,Mid-Market,Custom_INDIA_Mid-Market_0,467165.55,142965.15,137086.74,324200.4,187113.66,479,358,31,107,active,subscription
2023-01,2023-01-01,Custom,INDIA,Enterprise,Custom_INDIA_Enterprise_0,468322.64,165423.74,120870.89,302898.9,182028.01,115,98,13,17,active,subscription
2023-01,2023-01-01,Legacy,AMER,Startup,Legacy_AMER_Startup_0,131517.21,48413.03,28689.67,83104.17,54414.51,406,302,32,105,active,one_time
2023-01,2023-01-01,Legacy,AMER,SMB,Legacy_AMER_SMB_0,241037.34,74409.17,67870.06,166628.17,98758.12,181,128,20,52,active,one_time
2023-01,2023-01-01,Legacy,AMER,Mid-Market,Legacy_AMER_Mid-Market_0,447892.91,144583.4,99075.92,303309.5,204233.59,19,14,1,5,churned,subscription
2023-01,2023-01-01,Legacy,AMER,Enterprise,Legacy_AMER_Enterprise_0,165040.25,54497.29,45088.3,110542.96,65454.66,109,87,12,12,active,subscription
2023-01,2023-01-01,Legacy,EMEA,Startup,Legacy_EMEA_Startup_0,313973.81,99467.35,85930.67,214506.46,128575.79,235,192,24,31,active,subscription
2023-01,2023-01-01,Legacy,EMEA,SMB,Legacy_EMEA_SMB_0,142783.77,51944.18,32224.64,90839.6,58614.96,86,72,8,25,active,subscription
2023-01,2023-01-01,Legacy,EMEA,Mid-Market,Legacy_EMEA_Mid-Market_0,231943.45,79514.84,63032.9,152428.6,89395.7,250,175,21,65,active,subscription
2023-01,2023-01-01,Legacy,EMEA,Enterprise,Legacy_EMEA_Enterprise_0,457486.16,172592.27,103615.83,284893.89,181278.06,238,219,16,39,active,subscription
2023-01,2023-01-01,Legacy,APAC,Startup,Legacy_APAC_Startup_0,81240.73,28589.1,16797.44,52651.63,35854.2,14,10,1,2,active,subscription
2023-01,2023-01-01,Legacy,APAC,SMB,Legacy_APAC_SMB_0,153873.14,53191.77,33703.22,100681.37,66978.15,139,131,16,29,active,subscription
2023-01,2023-01-01,Legacy,APAC,Mid-Market,Legacy_APAC_Mid-Market_0,77064.05,27452.5,22792.66,49611.55,26818.89,342,293,42,45,active,subscription
2023-01,2023-01-01,Legacy,APAC,Enterprise,Legacy_APAC_Enterprise_0,419812.9,125995.79,96592.78,293817.11,197224.33,145,130,20,21,active,subscription
2023-01,2023-01-01,Legacy,LATAM,Startup,Legacy_LATAM_Startup_0,496617.58,195021.77,126138.74,301595.81,175457.07,130,112,7,19,churned,one_time
2023-01,2023-01-01,Legacy,LATAM,SMB,Legacy_LATAM_SMB_0,323818.89,113558.05,69922.34,210260.83,140338.49,151,110,10,25,active,subscription
2023-01,2023-01-01,Legacy,LATAM,Mid-Market,Legacy_LATAM_Mid-Market_0,157574.9,55304.44,44519.42,102270.45,57751.04,199,161,21,40,new,subscription
2023-01,2023-01-01,Legacy,LATAM,Enterprise,Legacy_LATAM_Enterprise_0,496471.11,191212.12,109646.17,305258.99,195612.82,248,198,25,55,active,subscription
2023-01,2023-01-01,Legacy,INDIA,Startup,Legacy_INDIA_Startup_0,374639.93,117684.82,82869.7,256955.11,174085.41,23,16,2,3,active,subscription
2023-01,2023-01-01,Legacy,INDIA,SMB,Legacy_INDIA_SMB_0,489024.59,178052.49,138026.24,310972.1,172945.86,290,237,23,64,active,one_time
2023-01,2023-01-01,Legacy,INDIA,Mid-Market,Legacy_INDIA_Mid-Market_0,423199.58,140397.79,124962.27,282801.79,157839.52,399,293,34,45,active,subscription
2023-01,2023-01-01,Legacy,INDIA,Enterprise,Legacy_INDIA_Enterprise_0,483401.8,171584.9,143368.38,311816.9,168448.53,105,89,15,28,active,one_time
2023-01,2023-01-31,Basic,AMER,Startup,Basic_AMER_Startup_1,53710.25,16208.08,13978.38,37502.17,23523.8,160,118,8,40,active,subscription
2023-01,2023-01-31,Basic,AMER,SMB,Basic_AMER_SMB_1,533025.82,162987.6,143652.34,370038.22,226385.89,466,376,31,53,churned,subscription
2023-01,2023-01-31,Basic,AMER,Mid-Market,Basic_AMER_Mid-Market_1,139224.51,51396.37,36449.7,87828.14,51378.44,269,255,35,59,active,subscription
2023-01,2023-01-31,Basic,AMER,Enterprise,Basic_AMER_Enterprise_1,307557.63,105371.81,65531.62,202185.82,136654.2,125,100,14,21,active,subscription
2023-01,2023-01-31,Basic,EMEA,Startup,Basic_EMEA_Startup_1,138800.76,47012.91,41138.08,91787.85,50649.77,192,154,18,19,active,subscription
2023-01,2023-01-31,Basic,EMEA,SMB,Basic_EMEA_SMB_1,119630.02,42292.92,26500.47,77337.1,50836.63,222,201,25,31,active,subscription
2023-01,2023-01-31,Basic,EMEA,Mid-Market,Basic_EMEA_Mid-Market_1,232550.36,75947.49,61534.92,156602.87,95067.95,414,377,24,81,active,subscription
2023-01,2023-01-31,Basic,EMEA,Enterprise,Basic_EMEA_Enterprise_1,408919.24,142141.07,97154.64,266778.17,169623.53,445,407,39,129,active,subscription
2023-01,2023-01-31,Basic,APAC,Startup,Basic_APAC_Startup_1,371006.68,146281.67,104211.45,224725.01,120513.56,57,43,7,6,new,subscription
2023-01,2023-01-31,Basic,APAC,SMB,Basic_APAC_SMB_1,360649.25,131974.33,104412.2,228674.93,124262.72,209,158,29,39,churned,subscription
2023-01,2023-01-31,Basic,APAC,Mid-Market,Basic_APAC_Mid-Market_1,529849.27,182441.57,108504.17,347407.69,238903.53,209,150,25,23,active,subscription
2023-01,2023-01-31,Basic,APAC,Enterprise,Basic_APAC_Enterprise_1,514535.85,192308.2,121083.22,322227.65,201144.42,375,355,55,108,churned,subscription
2023-01,2023-01-31,Basic,LATAM,Startup,Basic_LATAM_Startup_1,252176.5,89512.98,71379.43,162663.53,91284.1,17,13,0,1,new,subscription
2023-01,2023-01-31,Basic,LATAM,SMB,Basic_LATAM_SMB_1,424277.1,153786.17,101060.24,270490.92,169430.68,443,311,33,67,active,one_time
2023-01,2023-01-31,Basic,LATAM,Mid-Market,Basic_LATAM_Mid-Market_1,284045.14,110658.72,65961.4,173386.42,107425.02,173,133,25,38,active,subscription
2023-01,2023-01-31,Basic,LATAM,Enterprise,Basic_LATAM_Enterprise_1,444782.45,162633.75,94653.96,282148.7,187494.73,280,203,30,33,active,subscription
2023-01,2023-01-31,Basic,INDIA,Startup,Basic_INDIA_Startup_1,240861.22,76200.87,54766.81,164660.34,109893.53,477,348,33,132,active,subscription
2023-01,2023-01-31,Basic,INDIA,SMB,Basic_INDIA_SMB_1,446795.63,172524.32,127181.02,274271.3,147090.29,242,202,27,34,new,subscription
2023-01,2023-01-31,Basic,INDIA,Mid-Market,Basic_INDIA_Mid-Market_1,322388.08,102538.58,66213.94,219849.5,153635.56,265,221,39,76,active,subscription
2023-01,2023-01-31,Basic,INDIA,Enterprise,Basic_INDIA_Enterprise_1,117036.68,43607.63,32978.42,73429.05,40450.62,104,85,6,17,active,subscription
2023-01,2023-01-31,Pro,AMER,Startup,Pro_AMER_Startup_1,411843.09,148755.28,86731.3,263087.82,176356.52,32,27,4,7,churned,subscription
2023-01,2023-01-31,Pro,AMER,SMB,Pro_AMER_SMB_1,275997.62,83056.84,62007.8,192940.79,130932.98,270,248,21,37,churned,subscription
2023-01,2023-01-31,Pro,AMER,Mid-Market,Pro_AMER_Mid-Market_1,203402.2,76120.18,57260.13,127282.02,70021.89,228,170,19,58,active,subscription
2023-01,2023-01-31,Pro,AMER,Enterprise,Pro_AMER_Enterprise_1,420309.5,127577.02,115405.8,292732.48,177326.68,23,20,2,5,churned,one_time
2023-01,2023-01-31,Pro,EMEA,Startup,Pro_EMEA_Startup_1,280220.27,98134.54,59538.79,182085.72,122546.93,120,97,14,33,active,subscription
2023-01,2023-01-31,Pro,EMEA,SMB,Pro_EMEA_SMB_1,252413.1,93282.24,50563.85,159130.85,108567.0,47,34,3,8,active,one_time
2023-01,2023-01-31,Pro,EMEA,Mid-Market,Pro_EMEA_Mid-Market_1,299397.38,111477.76,62997.32,187919.61,124922.29,195,163,20,43,active,one_time
2023-01,2023-01-31,Pro,EMEA,Enterprise,Pro_EMEA_Enterprise_1,183590.1,70224.12,45865.5,113365.98,67500.48,375,276,44,93,new,subscription
2023-01,2023-01-31,Pro,APAC,Startup,Pro_APAC_Startup_1,451221.73,158843.43,107095.79,292378.3,185282.51,359,280,33,42,active,subscription
2023-01,2023-01-31,Pro,APAC,SMB,Pro_APAC_SMB_1,408102.84,163173.7,119701.19,244929.14,125227.95,310,230,35,61,active,subscription
2023-01,2023-01-31,Pro,APAC,Mid-Market,Pro_APAC_Mid-Market_1,531223.38,199061.07,145554.48,332162.32,186607.83,99,83,6,17,active,subscription
2023-01,2023-01-31,Pro,APAC,Enterprise,Pro_APAC_Enterprise_1,65209.22,24986.2,14822.52,40223.02,25400.51,346,322,44,38,churned,subscription
2023-01,2023-01-31,Pro,LATAM,Startup,Pro_LATAM_Startup_1,235203.78,81421.26,58351.85,153782.52,95430.67,414,337,40,52,active,subscription
2023-01,2023-01-31,Pro,LATAM,SMB,Pro_LATAM_SMB_1,292819.45,100637.67,79925.31,192181.78,112256.47,335,239,24,42,active,one_time
2023-01,2023-01-31,Pro,LATAM,Mid-Market,Pro_LATAM_Mid-Market_1,281059.53,84694.55,64158.74,196364.97,132206.23,115,88,8,17,new,subscription
2023-01,2023-01-31,Pro,LATAM,Enterprise,Pro_LATAM_Enterprise_1,184616.17,69404.57,45226.16,115211.6,69985.44,214,164,14,57,active,subscription
2023-01,2023-01-31,Pro,INDIA,Startup,Pro_INDIA_Startup_1,324402.45,108542.48,75105.32,215859.97,140754.66,484,380,67,50,active,one_time
2023-01,2023-01-31,Pro,INDIA,SMB,Pro_INDIA_SMB_1,323523.06,127365.28,66395.27,196157.77,129762.5,385,294,47,114,active,subscription
2023-01,2023-01-31,Pro,INDIA,Mid-Market,Pro_INDIA_Mid-Market_1,149023.15,53131.68,36718.3,95891.48,59173.18,354,331,51,48,active,subscription
2023-01,2023-01-31,Pro,INDIA,Enterprise,Pro_INDIA_Enterprise_1,255000.25,78765.5,68435.8,176234.75,107798.95,298,247,18,81,active,subscription
2023-01,2023-01-31,Enterprise,AMER,Startup,Enterprise_AMER_Startup_1,394691.13,139860.31,82163.85,254830.82,172666.96,207,188,19,26,active,subscription
2023-01,2023-01-31,Enterprise,AMER,SMB,Enterprise_AMER_SMB_1,100570.25,38840.1,24741.91,61730.15,36988.24,176,147,9,35,churned,subscription
2023-01,2023-01-31,Enterprise,AMER,Mid-Market,Enterprise_AMER_Mid-Market_1,78590.47,29756.54,17300.62,48833.93,31533.31,400,367,41,100,churned,subscription
2023-01,2023-01-31,Enterprise,AMER,Enterprise,Enterprise_AMER_Enterprise_1,114398.01,41865.43,24728.5,72532.58,47804.08,279,211,26,82,churned,subscription
2023-01,2023-01-31,Enterprise,EMEA,Startup,Enterprise_EMEA_Startup_1,84975.35,29434.88,24721.2,55540.47,30819.27,106,84,13,18,active,subscription
2023-01,2023-01-31,Enterprise,EMEA,SMB,Enterprise_EMEA_SMB_1,98567.97,33917.95,21641.68,64650.02,43008.35,277,230,21,71,active,subscription
2023-01,2023-01-31,Enterprise,EMEA,Mid-Market,Enterprise_EMEA_Mid-Market_1,438104.73,148779.07,127711.47,289325.66,161614.18,113,93,10,23,active,subscription
2023-01,2023-01-31,Enterprise,EMEA,Enterprise,Enterprise_EMEA_Enterprise_1,228546.4,89068.79,49568.38,139477.61,89909.23,495,363,34,67,churned,subscription
2023-01,2023-01-31,Enterprise,APAC,Startup,Enterprise_APAC_Startup_1,126856.66,43642.79,33176.8,83213.87,50037.07,255,233,15,63,active,one_time
2023-01,2023-01-31,Enterprise,APAC,SMB,Enterprise_APAC_SMB_1,287468.76,89760.22,78340.57,197708.54,119367.97,171,126,23,31,active,subscription
2023-01,2023-01-31,Enterprise,APAC,Mid-Market,Enterprise_APAC_Mid-Market_1,323324.25,114049.38,87923.3,209274.87,121351.57,427,321,37,125,active,subscription
2023-01,2023-01-31,Enterprise,APAC,Enterprise,Enterprise_APAC_Enterprise_1,496080.35,154318.12,136897.46,341762.23,204864.77,386,315,51,74,active,subscription
2023-01,2023-01-31,Enterprise,LATAM,Startup,Enterprise_LATAM_Startup_1,452724.73,150993.12,98411.56,301731.61,203320.05,286,208,16,69,active,one_time
2023-01,2023-01-31,Enterprise,LATAM,SMB,Enterprise_LATAM_SMB_1,410034.58,130852.71,107173.91,279181.87,172007.96,288,246,24,77,active,one_time
2023-01,2023-01-31,Enterprise,LATAM,Mid-Market,Enterprise_LATAM_Mid-Market_1,359174.8,112287.55,96121.56,246887.25,150765.7,75,58,3,17,active,subscription
2023-01,2023-01-31,Enterprise,LATAM,Enterprise,Enterprise_LATAM_Enterprise_1,531520.35,163318.71,110400.92,368201.64,257800.72,76,66,7,12,active,subscription
2023-01,2023-01-31,Enterprise,INDIA,Startup,Enterprise_INDIA_Startup_1,200036.97,73076.76,58776.96,126960.21,68183.25,469,355,61,52,churned,subscription
2023-01,2023-01-31,Enterprise,INDIA,SMB,Enterprise_INDIA_SMB_1,474883.57,142474.02,103006.1,332409.55,229403.46,363,294,34,99,active,subscription
2023-01,2023-01-31,Enterprise,INDIA,Mid-Market,Enterprise_INDIA_Mid-Market_1,524318.92,163100.97,127018.8,361217.95,234199.16,290,233,15,85,active,subscription
2023-01,2023-01-31,Enterprise,INDIA,Enterprise,Enterprise_INDIA_Enterprise_1,522379.55,199864.46,141006.71,322515.09,181508.38,293,206,42,71,active,one_time
2023-01,2023-01-31,API,AMER,Startup,API_AMER_Startup_1,189229.14,73283.79,39976.18,115945.35,75969.18,431,314,24,65,active,subscription
2023-01,2023-01-31,API,AMER,SMB,API_AMER_SMB_1,190341.12,72796.62,39481.33,117544.5,78063.16,498,385,61,54,new,one_time
2023-01,2023-01-31,API,AMER,Mid-Market,API_AMER_Mid-Market_1,375398.47,134888.99,108576.59,240509.48,131932.89,136,116,14,36,active,subscription
2023-01,2023-01-31,API,AMER,Enterprise,API_AMER_Enterprise_1,182604.97,69191.96,46990.64,113413.01,66422.37,158,113,21,34,active,subscription
2023-01,2023-01-31,API,EMEA,Startup,API_EMEA_Startup_1,491944.65,180504.34,139185.25,311440.3,172255.05,225,211,11,53,active,one_time
2023-01,2023-01-31,API,EMEA,SMB,API_EMEA_SMB_1,277383.6,87029.76,64930.39,190353.83,125423.45,317,257,35,71,active,subscription
2023-01,2023-01-31,API,EMEA,Mid-Market,API_EMEA_Mid-Market_1,167981.06,59001.06,35346.99,108980.0,73633.01,415,372,61,63,active,subscription
2023-01,2023-01-31,API,EMEA,Enterprise,API_EMEA_Enterprise_1,527711.84,172506.83,127018.76,355205.01,228186.25,223,170,19,43,active,subscription
2023-01,2023-01-31,API,APAC,Startup,API_APAC_Startup_1,186960.66,74252.04,43587.02,112708.62,69121.6,250,213,24,47,active,subscription
2023-01,2023-01-31,API,APAC,SMB,API_APAC_SMB_1,312360.76,120388.08,64018.24,191972.67,127954.44,145,102,8,24,churned,subscription
2023-01,2023-01-31,API,APAC,Mid-Market,API_APAC_Mid-Market_1,300630.21,99012.22,88137.37,201617.99,113480.61,274,247,21,72,active,one_time
2023-01,2023-01-31,API,APAC,Enterprise,API_APAC_Enterprise_1,330565.01,100150.23,88440.03,230414.78,141974.75,156,126,22,20,active,subscription
2023-01,2023-01-31,API,LATAM,Startup,API_LATAM_Startup_1,478754.51,175748.05,108111.06,303006.46,194895.4,454,352,60,132,churned,subscription
2023-01,2023-01-31,API,LATAM,SMB,API_LATAM_SMB_1,360263.64,109921.31,81333.38,250342.33,169008.95,224,159,30,33,active,one_time
2023-01,2023-01-31,API,LATAM,Mid-Market,API_LATAM_Mid-Market_1,372921.16,115317.84,96822.32,257603.32,160780.99,433,384,24,50,active,one_time
2023-01,2023-01-31,API,LATAM,Enterprise,API_LATAM_Enterprise_1,375768.59,138232.86,88753.53,237535.73,148782.19,340,288,34,43,active,subscription
2023-01,2023-01-31,API,INDIA,Startup,API_INDIA_Startup_1,136372.38,49610.59,37379.41,86761.78,49382.37,102,73,10,13,active,subscription
2023-01,2023-01-31,API,INDIA,SMB,API_INDIA_SMB_1,195744.87,68236.67,50447.37,127508.2,77060.83,483,447,63,69,active,one_time
2023-01,2023-01-31,API,INDIA,Mid-Market,API_INDIA_Mid-Market_1,86025.99,29140.38,24533.25,56885.61,32352.36,429,372,33,69,churned,subscription
2023-01,2023-01-31,API,INDIA,Enterprise,API_INDIA_Enterprise_1,438329.41,167548.01,125255.36,270781.39,145526.03,344,306,20,95,active,subscription
2023-01,2023-01-31,Analytics,AMER,Startup,Analytics_AMER_Startup_1,66765.22,22653.27,16863.64,44111.95,27248.31,299,221,27,38,churned,subscription
2023-01,2023-01-31,Analytics,AMER,SMB,Analytics_AMER_SMB_1,127991.88,38723.27,33864.38,89268.6,55404.23,485,340,42,125,active,subscription
2023-01,2023-01-31,Analytics,AMER,Mid-Market,Analytics_AMER_Mid-Market_1,461828.88,163075.72,131238.99,298753.16,167514.17,449,425,42,106,active,subscription
2023-01,2023-01-31,Analytics,AMER,Enterprise,Analytics_AMER_Enterprise_1,66821.32,23423.91,19805.96,43397.41,23591.45,269,194,19,76,active,subscription
2023-01,2023-01-31,Analytics,EMEA,Startup,Analytics_EMEA_Startup_1,204499.76,64357.34,50876.5,140142.42,89265.92,435,402,26,126,active,one_time
2023-01,2023-01-31,Analytics,EMEA,SMB,Analytics_EMEA_SMB_1,344138.32,131691.66,102691.33,212446.66,109755.33,86,73,5,9,new,subscription
2023-01,2023-01-31,Analytics,EMEA,Mid-Market,Analytics_EMEA_Mid-Market_1,525913.53,182906.33,133174.85,343007.2,209832.35,374,333,49,70,active,subscription
2023-01,2023-01-31,Analytics,EMEA,Enterprise,Analytics_EMEA_Enterprise_1,147348.96,45054.12,34515.73,102294.84,67779.11,30,28,3,5,active,subscription
2023-01,2023-01-31,Analytics,APAC,Startup,Analytics_APAC_Startup_1,267556.88,97022.4,66592.18,170534.49,103942.31,444,397,54,71,active,subscription
2023-01,2023-01-31,Analytics,APAC,SMB,Analytics_APAC_SMB_1,275943.66,102949.56,59272.26,172994.1,113721.84,14,11,1,2,new,one_time
2023-01,2023-01-31,Analytics,APAC,Mid-Market,Analytics_APAC_Mid-Market_1,401586.93,141896.19,115254.21,259690.74,144436.53,158,140,16,17,active,subscription
2023-01,2023-01-31,Analytics,APAC,Enterprise,Analytics_APAC_Enterprise_1,70158.6,27850.21,20690.56,42308.39,21617.83,163,154,16,44,active,subscription
2023-01,2023-01-31,Analytics,LATAM,Startup,Analytics_LATAM_Startup_1,191283.38,61272.34,52828.61,130011.05,77182.44,408,347,57,70,active,one_time
2023-01,2023-01-31,Analytics,LATAM,SMB,Analytics_LATAM_SMB_1,273309.21,94112.82,71118.25,179196.39,108078.14,248,209,36,34,active,one_time
2023-01,2023-01-31,Analytics,LATAM,Mid-Market,Analytics_LATAM_Mid-Market_1,265198.25,102020.94,76724.25,163177.31,86453.06,156,121,11,16,new,subscription
2023-01,2023-01-31,Analytics,LATAM,Enterprise,Analytics_LATAM_Enterprise_1,407315.64,153256.44,119313.24,254059.21,134745.97,223,196,26,28,active,subscription
2023-01,2023-01-31,Analytics,INDIA,Startup,Analytics_INDIA_Startup_1,441248.51,144674.79,97547.03,296573.72,199026.69,66,59,9,9,new,subscription
2023-01,2023-01-31,Analytics,INDIA,SMB,Analytics_INDIA_SMB_1,54666.94,16641.5,12801.81,38025.44,25223.63,46,40,2,11,churned,subscription
2023-01,2023-01-31,Analytics,INDIA,Mid-Market,Analytics_INDIA_Mid-Market_1,422779.57,162597.7,110497.84,260181.87,149684.03,113,90,13,17,active,subscription
2023-01,2023-01-31,Analytics,INDIA,Enterprise,Analytics_INDIA_Enterprise_1,201092.89,71370.49,52929.46,129722.4,76792.95,470,440,26,136,active,subscription
2023-01,2023-01-31,Support,AMER,Startup,Support_AMER_Startup_1,90593.68,31713.44,25316.54,58880.23,33563.69,153,125,9,37,active,subscription
2023-01,2023-01-31,Support,AMER,SMB,Support_AMER_SMB_1,469666.0,159747.78,107671.64,309918.22,202246.58,129,103,18,21,active,subscription
2023-01,2023-01-31,Support,AMER,Mid-Market,Support_AMER_Mid-Market_1,362227.43,144129.61,94305.66,218097.82,123792.16,62,49,7,8,active,one_time
2023-01,2023-01-31,Support,AMER,Enterprise,Support_AMER_Enterprise_1,272329.68,104068.94,69570.9,168260.75,98689.84,157,136,11,38,churned,one_time
2023-01,2023-01-31,Support,EMEA,Startup,Support_EMEA_Startup_1,319827.84,112584.83,68535.14,207243.01,138707.87,480,422,43,63,churned,one_time
2023-01,2023-01-31,Support,EMEA,SMB,Support_EMEA_SMB_1,401383.7,131314.57,96430.29,270069.14,173638.84,450,315,45,49,active,subscription
2023-01,2023-01-31,Support,EMEA,Mid-Market,Support_EMEA_Mid-Market_1,83763.26,32159.55,16784.65,51603.71,34819.06,334,312,19,95,churned,subscription
2023-01,2023-01-31,Support,EMEA,Enterprise,Support_EMEA_Enterprise_1,325844.21,125989.23,83800.91,199854.98,116054.07,347,320,32,97,active,one_time
2023-01,2023-01-31,Support,APAC,Startup,Support_APAC_Startup_1,96583.09,35610.37,24086.03,60972.72,36886.69,426,397,57,100,active,subscription
2023-01,2023-01-31,Support,APAC,SMB,Support_APAC_SMB_1,475502.64,151343.32,108340.39,324159.31,215818.92,20,18,2,3,active,subscription
2023-01,2023-01-31,Support,APAC,Mid-Market,Support_APAC_Mid-Market_1,363997.72,110953.28,85905.3,253044.44,167139.14,313,249,42,61,active,subscription
